8.16025212407e-06,-9.02120620012e-06,4.77310419083e-06,-68.2948566255,-15.1500738161,8.78251595892,-81.4903646556,205.732503768,-15.193714588,-81.2453386056,589.548276819,-190.580816849,90.983852919,-11.2137495215,3.74847230642,17.8491133311,251.94302248,158.242145709,-32.8701668554,502.62285572,268.460650669,-39.1018398302,-166.753691544,-7.39608200182,-70.3757163941,-402.146777022,-76.3024764478,-91.440240899,-528.869790823,-82.3362913919,11.6789858653,-301.948193857,-49.8372647005,78.0126655217,-166.096205787,-24.5759180576,71.6733666057,-5.18603118995,-245.825632887,-164.680449329,-318.553985385,-97.2417621614,-207.877453756,-144.016767231,-75.1822657807,-212.080474928,-26.5475052136,-160.855669545
2.21125409007e-06,-2.28512138128e-06,1.88862532377e-06,-96.2090119213,-3.31374487585,2.36995296038,-75.7354353349,278.644261546,88.2216892046,-33.4291234471,716.637833448,60.968117337,102.457132078,-3.23646300231,1.69096106378,28.6084203044,276.051314852,150.669202,-18.790084057,631.365907305,300.264832997,-62.3238023261,-163.418141855,-34.267429314,-86.8805469441,-402.543001232,-88.3179176707,-114.170307663,-581.962254167,-87.2130006702,30.1185890571,-333.577987723,-72.8313167698,141.917405158,-145.303626291,-73.3467435068,158.983942477,39.2954569236,-231.178090198,-189.386725132,-312.056361533,-82.8259257812,-189.650519776,-142.163908667,-47.4474661914,-193.77959151,-19.0859425033,-122.765489855
1.79128348827e-06,-1.83149129152e-06,1.57679468393e-06,-98.7670830968,-1.95956968239,0.273216702273,-49.8652180101,268.374879944,134.819741738,-28.1048522761,707.028170771,158.798088379,103.862841643,-3.36622159644,3.19723423482,24.7654156549,269.701431926,133.265373313,-0.74945187303,648.010401529,254.673593601,-64.1139118062,-172.432771238,-40.5412523039,-95.1386999621,-413.561765031,-96.0127911198,-134.288535686,-599.076025874,-111.041068097,30.0469971518,-349.071084466,-77.2873714637,174.4924277,-160.511733307,-83.4247132926,186.375190676,44.1668884792,-232.207462611,-198.674491525,-317.855228364,-87.7153472318,-207.533635532,-146.42202031,-52.5849618419,-186.53663982,1.05796708035,-127.349407383
1.29975527525e-06,-1.3273820281e-06,1.19073987007e-06,-98.5835042284,-3.54827477828,9.0657986658,-34.4862065377,279.378919637,196.587654269,-36.079941023,742.640393437,231.85729136,102.308422525,-0.247095883038,-6.47445560923,38.7713426276,289.786340195,77.0097123981,6.54585114288,667.978667231,206.6481522,-56.4146217957,-172.792237505,-43.2986889005,-83.3451874286,-417.996131535,-99.9073415881,-129.378527161,-610.620519257,-123.762310875,43.1082584545,-355.019570069,-79.8497757665,199.67512855,-169.982137237,-62.2983901136,255.730796786,44.8956940407,-215.578981512,-187.324444946,-324.173881463,-85.8246700604,-204.779551688,-158.790871958,-40.1491975579,-197.618492597,0.654660578745,-108.605889614
1.75235122442e-06,-1.8106803298e-06,1.58731639385e-06,-92.4162338299,-5.41413197463,16.3422396934,-22.1383167641,259.780226161,251.059012575,-43.0423333952,703.862552096,290.700967652,97.2452665531,0.135663219582,-12.8449169939,25.342004608,278.18703959,51.1929829889,-8.19562785457,658.923217662,153.634833357,-55.2824823693,-165.29632112,-45.1446439714,-81.2733779422,-411.48777369,-107.509248216,-128.558116569,-614.829196514,-121.155064921,41.6704543555,-347.469018106,-87.3182831537,208.662347293,-189.505932961,-69.4244228307,299.408913287,26.7161733218,-220.577127714,-180.463722162,-316.39479073,-92.9240705107,-177.28130425,-178.688397576,-43.379675726,-182.847725841,-22.1964593139,-114.777126925
1.80350840092e-06,-1.77350640297e-06,1.59924179316e-06,-86.8110219051,-6.15232576363,18.6974426586,-17.3686282432,255.605694734,248.92518969,-48.8260878101,693.74126163,305.293420356,91.7669670748,0.984189230542,-15.1170862252,31.252057088,272.56847701,22.7985733121,-16.2723177223,655.047059414,144.445012144,-51.8178992226,-163.380617499,-50.2930232365,-74.8563800765,-411.993819298,-106.367817361,-109.653403486,-609.343041998,-103.493476709,43.2782892297,-344.708000689,-88.7896740875,233.90832679,-202.301690505,-73.4477998757,375.179649323,-10.7629155396,-211.224408598,-165.786677307,-325.412024804,-88.1583304309,-141.901750677,-207.081235906,-26.8811850223,-160.535314664,-81.6087655704,-79.2433860288
1.96639373899e-06,-1.87514722347e-06,1.64049863815e-06,-83.693233334,-7.75211566575,18.0958344326,-27.298404689,264.241385122,203.841970203,-65.6498479706,676.535597672,293.237586733,89.060791993,2.1778916297,-14.4425198805,25.4604017293,266.091490112,38.8192073227,-15.2580267615,631.354501088,216.113459885,-37.8998442062,-165.67351399,-43.7936851973,-63.3672760877,-411.442186733,-110.747958954,-102.156505811,-596.048789551,-123.780874747,54.1456279569,-342.705824273,-94.1856563668,250.949541782,-210.032045782,-77.1237577673,398.972570146,-34.5414559329,-204.133571558,-155.918621646,-330.830271245,-88.2184079035,-153.264725763,-213.124887292,-38.7613937033,-212.561352073,-116.730516608,-90.8880905692
2.03079283237e-06,-1.92987471819e-06,1.64865106344e-06,-85.8026724639,-9.38733222525,16.7737472643,-30.6497034454,256.00920229,199.61466863,-75.8054840082,643.954319296,310.711854912,91.4226947128,3.77435039389,-13.0299094035,33.6274778878,267.49601263,37.7253839175,-19.3050037307,632.872614185,203.392141277,-27.1857369441,-169.906377009,-33.2244754986,-46.1135159923,-421.637378665,-107.197922239,-90.3070312232,-611.622281217,-138.66131544,75.9824375144,-350.234255413,-87.3610582616,283.097571014,-234.703032194,-68.7379409417,451.873427089,-87.8494600585,-229.027906669,-147.854422206,-341.445748097,-85.8886586597,-164.309544713,-212.620388734,-60.1273259895,-221.220451179,-151.578295048,-178.650729948
1.80298388004e-06,-1.65851861238e-06,1.47160291672e-06,-93.5335592541,-6.235956953,15.960364122,-51.9947241637,275.56908817,123.311859465,-52.2278064178,632.719508661,219.85878988,98.7914719688,1.51320626601,-12.4585693667,51.9201473409,276.753576111,79.3557655943,-31.9014487521,632.703259028,280.845915643,-26.3782760486,-174.801703282,-29.2147411857,-38.6174996008,-434.272207059,-99.8716617959,-64.6380527779,-629.289483581,-141.730063251,89.6694177518,-372.650968269,-88.4573316786,299.850638887,-283.680882968,-77.9351529486,471.2499296,-173.925491916,-245.446622965,-150.840823647,-351.568254744,-65.2191228565,-202.800032932,-210.617767492,-23.8160756075,-303.725374783,-174.124608511,-191.859564874
2.02831923962e-06,-2.15444266796e-06,1.33286565542e-06,-95.2663165348,-5.13094232841,15.2079743289,-55.8189677238,264.332774439,80.341438422,-65.7903030724,610.494285754,167.748576817,101.276899817,-1.0577836235,-12.0180199382,59.1791980189,272.83745075,109.074650339,-11.0779770486,571.43764598,351.392154627,-14.3730159036,-173.943455486,-22.4703207233,-7.17296565818,-431.445803053,-86.0262606129,-31.2212573065,-609.701153049,-117.859917713,117.495373153,-371.056683171,-80.3683040282,299.616141058,-281.526167021,-110.178109681,431.98065556,-190.768592414,-286.286693267,-130.332157956,-358.355934645,-51.4605160729,-257.886143578,-248.19092575,-29.7867557198,-341.376090266,-242.385887723,-187.911102791
